Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_01	rate_02	rate_03	rate_10	rate_12	rate_13	rate_20	rate_21	rate_23	rate_30	rate_31	rate_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
198800	-5710.81	-5730.83	20.0217	0.150795	0.0229453	0.010341	0.00712518	-1.89183	-3.77464	-4.57164	-4.94412	-0.863852	-1.76403	-1.98269	-1.40063	0.04182387	0.008934197	0.01313156	0.006404525	0.0002236499	6.602326e-05	0.002712599	0.0001285988	0.0003851613	0.003012118	0.000176205	0.008443135	0.492862	0.000711006	0.100334	0.406093	0.421535	0.171352	0.137698	0.246441
198850	-5716.21	-5731.66	15.4544	0.100653	0.0418449	0.00923572	0.0111687	-2.29607	-3.17379	-4.68468	-4.49464	-0.966868	-1.67035	-1.82918	-1.46849	0.05261944	0.008365113	0.01269589	0.01177939	0.001306604	0.0008536911	0.0001333353	0.00105518	0.002089512	0.003337572	1.18604e-05	0.004934315	0.366318	0.0963124	0.172691	0.364678	0.380272	0.188181	0.160545	0.230274
198900	-5709.81	-5725.92	16.1139	0.142401	0.0497556	0.0153571	0.0108329	-1.94911	-3.00063	-4.17618	-4.52517	-0.882173	-1.79316	-1.85398	-1.43389	0.05755245	0.006643965	0.01357025	0.004341271	0.0007071548	0.0007419319	3.911233e-05	0.003678552	0.0001939295	0.007700799	2.26625e-05	0.008911435	0.537242	0.262107	0.0903458	0.110304	0.413882	0.166434	0.156613	0.238379
198950	-5710.26	-5733.52	23.2641	0.314886	0.0239066	0.0231432	0.012377	-1.15555	-3.7336	-3.76606	-4.39191	-0.605953	-1.8967	-2.16016	-1.44755	0.03626954	0.00716946	0.01338026	0.008140857	4.53312e-05	0.000813611	8.986703e-06	0.0008330181	0.002683788	0.00379664	0.0002077875	0.0111588	0.460463	0.162291	0.0976917	0.279554	0.545555	0.150064	0.115307	0.235145
199000	-5713.8	-5739.56	25.7568	0.188257	0.0280824	0.0267684	0.0116325	-1.66995	-3.57261	-3.62053	-4.45395	-0.801908	-1.92319	-2.10464	-1.55043	0.05112826	0.003074809	0.008171746	0.003771042	2.32731e-05	0.001651761	3.645634e-06	0.001935236	0.0004026708	0.001454475	0.0004610993	0.01211255	0.426698	0.306222	0.182025	0.0850554	0.448472	0.14614	0.121889	0.212157
199050	-5704.45	-5731.42	26.9663	0.119047	0.038561	0.0490871	0.0168339	-2.12824	-3.25551	-3.01416	-4.08436	-0.899437	-1.93917	-1.47633	-1.47726	0.04221808	0.01102203	0.01602621	0.006435523	7.196276e-05	0.0002741786	6.612859e-06	0.0002907098	6.536315e-06	0.004116838	0.0003127235	0.01051695	0.318515	0.24093	0.0771885	0.363367	0.406799	0.143824	0.228475	0.228262
199100	-5706.19	-5734.02	27.8363	0.157094	0.0319734	0.0601956	0.0332892	-1.85091	-3.44285	-2.81016	-3.40252	-0.976117	-1.78503	-1.58623	-1.42026	0.05287413	0.004393545	0.01386982	0.01059018	1.676244e-06	0.0002583969	1.345374e-05	0.001267047	1.929671e-07	0.006137555	0.001024991	0.007958261	0.413878	0.169718	0.327154	0.08925	0.376771	0.167793	0.204696	0.241652
199150	-5700.32	-5726.28	25.9654	0.116448	0.0532395	0.0342975	0.0147557	-2.15031	-2.93295	-3.37268	-4.21612	-0.957856	-1.80452	-1.76003	-1.43905	0.05738231	0.00557445	0.01779494	0.005665125	1.979918e-07	0.0001421878	3.333834e-05	0.0009081968	4.330459e-06	0.0015306	0.0004171862	0.0113109	0.1646	0.39338	0.144447	0.297573	0.383715	0.164554	0.17204	0.237152
199200	-5710.04	-5730.52	20.4779	0.195257	0.0265303	0.0723371	0.0266345	-1.63344	-3.62947	-2.62642	-3.62555	-0.762623	-2.02281	-1.62619	-1.48296	0.04882876	0.006745366	0.01430614	0.005658389	8.293962e-06	0.000221805	0.006785707	0.0007398308	0.0007758813	0.0045492	0.0003585654	0.008881824	0.704592	0.181071	0.0563646	0.0579718	0.466441	0.132284	0.196678	0.226965
199250	-5707.01	-5723.45	16.4326	0.0807817	0.0220765	0.0449628	0.0176639	-2.516	-3.81324	-3.10192	-4.03623	-0.977662	-1.87582	-1.55881	-1.49086	0.05613766	0.007914946	0.02169692	0.005341571	1.940325e-06	0.0006825312	0.002846801	0.0004268451	0.001179309	0.003489144	2.365905e-05	0.009825264	0.425655	0.113976	0.338584	0.121785	0.37619	0.153229	0.210387	0.225179
199300	-5705.15	-5724.55	19.3983	0.0588295	0.0125852	0.0469929	0.01998	-2.83311	-4.37523	-3.05776	-3.91302	-0.977729	-1.90001	-1.73724	-1.48754	0.04810806	0.01457097	0.02178871	0.006165228	1.966665e-07	0.0009228919	0.0004280765	0.002655092	0.0001269807	0.002718568	1.083688e-07	0.0133285	0.309592	0.355782	0.221968	0.112658	0.376165	0.149567	0.176005	0.225927
199350	-5712.7	-5730.89	18.1966	0.257034	0.00786182	0.0297662	0.024989	-1.35855	-4.84574	-3.51438	-3.68932	-0.743949	-1.7858	-1.86508	-1.37991	0.05370381	0.009657605	0.00959358	0.01304422	8.418934e-07	0.0001648909	0.004965161	0.0001298712	0.00221235	0.001490272	1.217079e-06	0.01235686	0.0857684	0.401689	0.334076	0.178466	0.475234	0.167663	0.154885	0.251602
199400	-5702.69	-5730.88	28.1896	0.123929	0.0238687	0.0306943	0.0152632	-2.08805	-3.73519	-3.48368	-4.18231	-0.904343	-2.00266	-2.18791	-1.54199	0.04727533	0.0101247	0.02425361	0.006980373	1.404138e-08	0.003492611	0.001410399	1.808404e-08	9.167906e-05	0.00118785	4.196983e-07	0.009704959	0.331812	0.120797	0.262259	0.285132	0.404808	0.134976	0.11215	0.213955
199450	-5701.71	-5731.97	30.2649	0.172626	0.0243973	0.0192893	0.0246402	-1.75663	-3.71328	-3.94821	-3.70337	-0.833016	-1.89237	-1.84388	-1.49376	0.04146482	0.008896879	0.01587012	0.01694499	1.396864e-09	0.001232387	0.003458562	3.104237e-07	2.610155e-05	0.003482497	1.59931e-06	0.006428752	0.207934	0.108432	0.338025	0.345609	0.434736	0.150714	0.158203	0.224527
199500	-5703.7	-5733.53	29.8355	0.0741445	0.0486727	0.0378144	0.0318135	-2.60174	-3.02264	-3.27506	-3.44787	-1.00078	-1.72115	-1.71734	-1.47086	0.04827964	0.006730852	0.01666568	0.001730088	2.369041e-07	6.297656e-05	0.0009553466	8.383128e-07	6.40303e-05	0.004778715	0.001310693	0.01282646	0.767153	0.0182915	0.175791	0.0387647	0.367592	0.17886	0.179543	0.229728
199550	-5708.9	-5725.06	16.1611	0.0312743	0.031399	0.0434116	0.016757	-3.46496	-3.46098	-3.13703	-4.08894	-1.06262	-1.91992	-1.77707	-1.39185	0.06027497	0.01222011	0.01847783	0.008039714	2.319765e-05	0.0003395796	0.0004740563	4.685913e-07	0.0007737268	0.00340227	0.001067031	0.007610996	0.301565	0.0130657	0.0459178	0.639452	0.345551	0.146619	0.169132	0.248616
199600	-5710.81	-5721.95	11.1391	0.0140738	0.0208587	0.0390503	0.0167841	-4.26344	-3.86999	-3.2429	-4.08732	-0.966387	-1.94863	-1.87963	-1.53096	0.07804722	0.01244351	0.01840264	0.004900043	4.637223e-05	0.001936908	0.0001178939	6.06326e-08	6.811521e-06	0.001001757	0.0007595645	0.01298111	0.491242	0.0679128	0.379567	0.0612779	0.380455	0.14247	0.152646	0.216329
199650	-5701.21	-5727.13	25.9204	0.036441	0.0216518	0.0268506	0.0283775	-3.31206	-3.83267	-3.61747	-3.56216	-0.992129	-1.76419	-1.80371	-1.42746	0.05947269	0.01006425	0.01428534	0.003930815	8.037677e-06	2.416441e-05	0.000630787	1.996132e-07	8.182289e-05	0.002316544	0.0001297696	0.008006687	0.380162	0.296083	0.257504	0.0662514	0.370786	0.171325	0.164687	0.239918
199700	-5706.07	-5730.33	24.2654	0.119331	0.035183	0.0960512	0.0300854	-2.12586	-3.34719	-2.34287	-3.50372	-0.867131	-1.76057	-1.717	-1.41059	0.05232653	0.008498195	0.01933138	0.003230173	0.001263187	0.0002882477	0.0004237276	2.283758e-06	1.64437e-05	0.004686712	9.788736e-05	0.01074435	0.043385	0.318004	0.0727757	0.565835	0.420155	0.171946	0.179605	0.244
199750	-5705.18	-5734.17	28.9955	0.169714	0.0529345	0.108341	0.016459	-1.77364	-2.9387	-2.22248	-4.10689	-0.932283	-1.66169	-1.79344	-1.46528	0.04705974	0.008382475	0.01314072	0.001562682	0.0001785103	7.66351e-05	0.00158272	1.334801e-05	1.03015e-06	0.002102987	0.0003020995	0.01700916	0.660818	0.161653	0.066453	0.111076	0.393654	0.189818	0.166386	0.231013
199800	-5703.68	-5729.41	25.7351	0.0544732	0.0542423	0.0370546	0.0169129	-2.91005	-2.91429	-3.29536	-4.07968	-0.979754	-1.8474	-1.73589	-1.50731	0.05905156	0.009000874	0.02409198	0.001117619	6.270685e-06	0.001919629	0.0004529331	1.508755e-05	3.759107e-09	0.004419571	0.0001041454	0.00662049	0.187053	0.213945	0.122409	0.476593	0.375403	0.157646	0.176242	0.221504
199850	-5712.14	-5732.14	20.0005	0.0343061	0.0404337	0.0515213	0.0117222	-3.37243	-3.20809	-2.96576	-4.44627	-0.958231	-1.93335	-2.1163	-1.45701	0.0504721	0.01337699	0.01665216	0.001992826	0.0004406368	0.001039259	0.001414426	2.959956e-05	3.901051e-07	0.002182524	0.0004455425	0.01393009	0.392695	0.247922	0.328209	0.0311737	0.383571	0.144662	0.120476	0.232933
199900	-5709.37	-5721.41	12.0367	0.0748236	0.0519451	0.0545845	0.0132223	-2.59262	-2.95757	-2.90801	-4.32585	-0.883823	-1.9311	-1.86299	-1.43902	0.065631	0.01576334	0.01785409	0.005203663	0.0002037245	0.001532618	0.001325716	4.20703e-06	4.625697e-05	0.002370896	0.000298188	0.01386181	0.664934	0.221185	0.0108492	0.103032	0.4132	0.144989	0.155208	0.23716
199950	-5711.93	-5730.03	18.1042	0.152114	0.0931026	0.0204398	0.0156317	-1.88312	-2.37405	-3.89027	-4.15846	-0.844547	-1.67904	-1.96899	-1.42779	0.06448601	0.007942355	0.01399696	0.005251135	0.001231441	0.001172206	0.0002683736	0.0001884119	2.362727e-05	0.00180658	0.001040109	0.005805965	0.203248	0.623187	0.115787	0.057778	0.429752	0.186553	0.139597	0.239837
200000	-5703.72	-5724.6	20.8745	0.108326	0.0559177	0.0375259	0.00803973	-2.22261	-2.88387	-3.28273	-4.82336	-0.910869	-1.75249	-1.84862	-1.46425	0.05438088	0.009141123	0.01592017	0.009777488	0.000324982	0.0006627036	9.568185e-07	6.640759e-06	0.0002136051	0.003181772	0.0003163055	0.00989523	0.0878715	0.224882	0.249505	0.437742	0.402174	0.173341	0.157454	0.231251
200050	-5705.98	-5728.13	22.1511	0.206757	0.0288933	0.0139845	0.0291344	-1.57621	-3.54415	-4.2698	-3.53584	-0.794397	-1.81973	-1.74148	-1.41361	0.04781585	0.007426453	0.01805329	0.005597055	0.0001304755	0.001195905	7.488487e-05	0.000301912	4.807438e-05	0.004012992	0.0001213822	0.009135205	0.0984494	0.158673	0.717136	0.0257415	0.451854	0.162069	0.17526	0.243264
200100	-5701.66	-5727.28	25.6263	0.121701	0.0425968	0.0122166	0.0252131	-2.10619	-3.15598	-4.40496	-3.68039	-0.978595	-1.83053	-1.75695	-1.43925	0.04937974	0.006969391	0.01502772	0.005460229	7.15266e-06	4.311785e-05	5.5661e-07	0.001396436	0.001025684	0.004407879	7.913477e-05	0.01006965	0.438758	0.203731	0.3062	0.0513108	0.375839	0.160329	0.17257	0.237105
200150	-5716.16	-5728.19	12.0388	0.139685	0.0537846	0.0138484	0.0460382	-1.96837	-2.92277	-4.27958	-3.07828	-0.853178	-1.71998	-1.73927	-1.44429	0.05660774	0.008438144	0.01489739	0.005534475	0.0002430655	0.0004645792	0.002232782	0.0008833555	0.01226569	0.004132104	0.0002366234	0.006289561	0.704291	0.114213	0.0746282	0.106868	0.426059	0.17907	0.175648	0.235914
200200	-5722.14	-5730.76	8.61839	0.272338	0.0449838	0.0101184	0.0221849	-1.30071	-3.10145	-4.5934	-3.80834	-0.800217	-1.73253	-1.83645	-1.51229	0.0478445	0.01188422	0.01377061	0.01524668	0.00105476	0.001722443	0.0007636265	0.004113062	0.0004611661	0.006396699	0.0001459881	0.01093871	0.201193	0.322543	0.302054	0.174209	0.449231	0.176836	0.159382	0.220404
200250	-5715.13	-5728.26	13.1274	0.164224	0.0135664	0.0195372	0.0173197	-1.80652	-4.30016	-3.93543	-4.05591	-0.789123	-2.09144	-2.22781	-1.48676	0.05170295	0.01098014	0.01601834	0.004158119	0.0009451766	0.001300102	0.0008184296	0.0002746629	0.0009999157	0.003406475	0.0003302917	0.01119799	0.633161	0.2636	0.0270785	0.0761604	0.454243	0.123509	0.107764	0.226104
200300	-5707.4	-5727.82	20.4127	0.0966291	0.0258734	0.0162922	0.018629	-2.33688	-3.65454	-4.11707	-3.98304	-0.904359	-1.90261	-1.87517	-1.52386	0.0507214	0.005971566	0.01944097	0.003534435	0.0001796552	0.0003599921	0.001897837	8.946448e-05	0.0003902279	0.0016472	7.070071e-05	0.01010025	0.323838	0.149923	0.469303	0.0569351	0.404801	0.149179	0.15333	0.217869
200350	-5707.05	-5726.75	19.7051	0.0782847	0.0706673	0.020838	0.0149105	-2.5474	-2.64977	-3.87098	-4.20569	-1.00539	-1.63004	-1.71265	-1.49572	0.05594356	0.007216218	0.01878538	0.003252605	0.0006530396	0.0003327203	0.001004842	1.569178e-05	0.0001231021	0.003294264	0.0002065837	0.009742044	0.264932	0.593066	0.128384	0.0136182	0.365903	0.195921	0.180386	0.224088
200400	-5703.56	-5730.94	27.3777	0.159128	0.0508027	0.0324335	0.0179121	-1.83805	-2.97981	-3.42856	-4.02228	-0.774693	-1.84253	-1.8121	-1.38215	0.05072723	0.00833974	0.009625747	0.005928866	0.0001779147	1.240359e-05	0.00168573	7.416382e-06	1.567953e-05	0.003020052	6.515662e-05	0.01295945	0.338912	0.432072	0.144951	0.0840652	0.460845	0.158416	0.163311	0.251038
200450	-5704.74	-5721.01	16.275	0.198881	0.0447621	0.0245233	0.0122376	-1.61505	-3.10639	-3.70813	-4.40324	-0.785785	-1.88791	-1.87804	-1.51693	0.06503458	0.008774568	0.01465356	0.01140464	0.001312015	5.54226e-05	0.0003252687	1.477023e-05	2.010401e-05	0.002905355	0.0001574765	0.00922003	0.349617	0.0872303	0.129522	0.433631	0.455762	0.151388	0.15289	0.219383
200500	-5703.55	-5735.78	32.2396	0.251644	0.0282828	0.055509	0.0178966	-1.37974	-3.5655	-2.89121	-4.02315	-0.854307	-1.84207	-1.50529	-1.55507	0.04151333	0.01053813	0.01682648	0.007363473	0.000405771	0.0001812232	3.793809e-06	7.265434e-05	1.672272e-06	0.001123413	4.031256e-06	0.00907423	0.170676	0.193741	0.601548	0.0340356	0.425578	0.15849	0.221953	0.211175
200550	-5697.79	-5730.7	32.9065	0.189978	0.0476965	0.053254	0.0122652	-1.66085	-3.0429	-2.93268	-4.40099	-0.765631	-1.92885	-1.63951	-1.48779	0.04985299	0.004210091	0.01446557	0.002684315	0.0001798806	0.0001144134	2.532373e-08	0.0007518967	6.217407e-08	0.003331433	0.0001164139	0.01493998	0.477739	0.132497	0.261872	0.127891	0.46504	0.145316	0.194075	0.225871
200600	-5697.2	-5731.06	33.861	0.196235	0.0101928	0.0644777	0.0333021	-1.62844	-4.58607	-2.74144	-3.40213	-0.870965	-1.99967	-2.04004	-1.35172	0.05611299	0.008713046	0.01242217	0.002649024	3.148444e-07	0.0004600826	5.042514e-07	0.000127	9.745297e-09	0.00339928	5.278104e-05	0.01045179	0.753082	0.0740662	0.0475007	0.125351	0.418547	0.13538	0.130023	0.258795
200650	-5697.94	-5731.98	34.0331	0.125164	0.00941515	0.0560235	0.0204894	-2.07813	-4.66544	-2.88198	-3.88785	-0.877466	-1.8064	-1.85097	-1.48391	0.04551553	0.0137173	0.02001646	0.001195543	5.823309e-07	0.0001103036	2.752147e-07	0.0003918244	4.395333e-08	0.002133126	2.193253e-05	0.008332193	0.0958707	0.486267	0.118097	0.299765	0.415835	0.164245	0.157085	0.22675
200700	-5700.52	-5725.84	25.3247	0.149122	0.0119899	0.0649711	0.0123563	-1.90299	-4.42369	-2.73381	-4.39359	-0.938463	-2.04879	-1.72017	-1.53822	0.04734331	0.01158481	0.01806127	0.003829968	8.577215e-08	0.0007287292	1.559261e-05	0.00112471	2.405782e-06	0.003181166	0.0001171447	0.0118392	0.641713	0.166322	0.136789	0.0551758	0.391229	0.128891	0.179036	0.214763
200750	-5705.9	-5722.08	16.182	0.116088	0.0144877	0.0532773	0.00777592	-2.15341	-4.23446	-2.93225	-4.85672	-0.959517	-1.90372	-1.98273	-1.49642	0.06576494	0.01243469	0.01464296	0.003771119	1.259951e-06	0.001305091	8.993204e-05	0.000129341	1.008893e-05	0.003318024	0.0004660287	0.01092666	0.255454	0.13752	0.036834	0.570192	0.383078	0.149013	0.137693	0.223931
200800	-5713.46	-5728.12	14.6536	0.0296192	0.0263804	0.0294208	0.00537501	-3.51933	-3.63514	-3.52605	-5.22599	-0.981488	-1.93818	-1.82148	-1.42623	0.05625139	0.008928593	0.01251082	0.005298912	2.766343e-05	0.0003325781	0.0009300237	0.00127327	0.0003408705	0.001805554	0.0003317881	0.01127371	0.324478	0.272389	0.149067	0.254065	0.374753	0.143965	0.161787	0.240214
200850	-5716.09	-5723.43	7.33408	0.018043	0.0497175	0.03417	0.00565622	-4.015	-3.0014	-3.37641	-5.175	-0.961045	-1.9224	-1.70715	-1.6153	0.0690092	0.01327147	0.01696588	0.006647076	0.0001520963	0.0007982972	0.0003086247	0.0009030823	0.0002650984	0.001635433	0.0002702108	0.008991021	0.452806	0.365605	0.101373	0.0802164	0.382493	0.146255	0.181382	0.198831
200900	-5715.75	-5724.43	8.67299	0.0278561	0.0297337	0.0470056	0.00848474	-3.5807	-3.51547	-3.05749	-4.76949	-1.07126	-1.97207	-1.87522	-1.49346	0.07169267	0.007169559	0.01851625	0.003716943	0.002841638	0.0008599649	0.0003295485	0.001530923	0.0001416252	0.002356998	0.0001646125	0.007969709	0.556591	0.16007	0.0673947	0.215944	0.342576	0.139168	0.153321	0.224593
200950	-5714.57	-5728.91	14.3344	0.0473634	0.111038	0.0263056	0.0120051	-3.04991	-2.19788	-3.63797	-4.42242	-0.934393	-1.70269	-1.86538	-1.52052	0.0647166	0.01028068	0.0138809	0.003855921	0.0003188878	0.002057643	0.001389865	0.0003526646	4.504786e-05	0.00239455	0.0006321802	0.008580102	0.299774	0.0573099	0.00214551	0.64077	0.392824	0.182194	0.154837	0.218599
201000	-5711.72	-5728.99	17.2678	0.154992	0.104843	0.0159598	0.0322883	-1.86438	-2.25529	-4.13768	-3.43305	-0.879772	-1.53079	-1.8758	-1.4024	0.05701243	0.008151199	0.01637867	0.00392367	0.001321301	0.001013789	0.001065008	0.0004281731	0.0005511189	0.005134737	7.687885e-05	0.007748344	0.684858	0.142838	0.00240468	0.169899	0.414877	0.216364	0.153232	0.246006
201050	-5716.03	-5729.79	13.7592	0.145436	0.0301609	0.0328587	0.0176892	-1.92802	-3.50121	-3.41554	-4.0348	-0.932502	-1.78684	-1.79248	-1.52705	0.05981406	0.005569011	0.01738078	0.001560011	0.0003662896	0.0002381931	0.007275974	0.000512215	0.003126095	0.005085576	0.0002098045	0.007417032	0.247033	0.671863	0.0254836	0.0556209	0.393568	0.167489	0.166546	0.217175
201100	-5717.47	-5731.95	14.4793	0.0318338	0.0772194	0.153719	0.0123466	-3.44723	-2.56111	-1.87263	-4.39438	-1.06745	-1.73991	-1.43743	-1.43083	0.06773332	0.01040012	0.01445256	0.003730188	0.001048892	0.0002632657	0.0007302883	0.0007100055	0.0001632452	0.003788161	0.0005136385	0.006765454	0.112214	0.0829147	0.157385	0.647487	0.343885	0.175537	0.237536	0.239109
201150	-5714.5	-5725.63	11.1382	0.0425875	0.0445527	0.0353575	0.0173443	-3.15619	-3.11108	-3.34224	-4.05449	-0.985938	-1.84126	-1.69569	-1.47623	0.06599399	0.005943233	0.01821725	0.009228793	0.001325738	1.313107e-05	0.002868888	0.003808473	2.501905e-05	0.005322386	5.359713e-05	0.008728686	0.154131	0.700725	0.119618	0.025525	0.373089	0.158618	0.183473	0.228497
201200	-5706.1	-5727.92	21.8197	0.142859	0.0450058	0.0420107	0.0212932	-1.9459	-3.10096	-3.16983	-3.84937	-0.928812	-1.75818	-1.7569	-1.45752	0.05000747	0.009105327	0.01500952	0.01134628	0.0005643716	0.0003835819	0.0002810727	0.0002597342	0.0001755346	0.002105536	8.181216e-05	0.007567257	0.226292	0.396408	0.101791	0.275509	0.395023	0.172359	0.172579	0.232813
201250	-5717.48	-5732.81	15.33	0.066155	0.0609333	0.057797	0.0368493	-2.71575	-2.79798	-2.85082	-3.30092	-0.879469	-1.81196	-1.91568	-1.42299	0.06405161	0.0107842	0.01691704	0.002620146	0.0001194192	0.0009927706	0.00564693	8.198901e-05	0.001833384	0.002104408	0.0007554747	0.005698286	0.270125	0.30706	0.224988	0.197828	0.415003	0.163334	0.147241	0.240992
201300	-5709.69	-5729.8	20.1147	0.138185	0.039412	0.0342809	0.0507152	-1.97916	-3.23369	-3.37317	-2.98153	-0.785239	-1.6921	-1.88729	-1.37975	0.05330445	0.008825574	0.02149904	0.005687677	2.890782e-05	0.0002378922	0.0003866509	2.401001e-05	0.001958896	0.001741576	0.0007170209	0.01084701	0.521023	0.0768695	0.216396	0.185712	0.456011	0.184133	0.151483	0.251641
201350	-5713.31	-5738.21	24.8998	0.115774	0.0339133	0.0413677	0.0241267	-2.15611	-3.38395	-3.18526	-3.72444	-0.992054	-1.72103	-1.71692	-1.56056	0.04725448	0.006958909	0.01130748	0.002853412	0.000610972	0.0004166971	0.001257085	0.002878853	8.699589e-05	0.001289764	0.0002000322	0.009465051	0.283532	0.370152	0.234435	0.111881	0.370814	0.178882	0.179619	0.210018
201400	-5714.17	-5741.36	27.1886	0.241595	0.0293167	0.023514	0.0191246	-1.42049	-3.5296	-3.75016	-3.95678	-0.822537	-1.98788	-1.88768	-1.46651	0.03159537	0.00873681	0.01440656	0.004038925	0.0001929715	4.94938e-05	0.002194116	0.0005660081	0.0005100301	0.00388579	0.00103195	0.006448771	0.283367	0.213241	0.462262	0.0411305	0.439316	0.136985	0.151422	0.230729
201450	-5708.47	-5725.43	16.9617	0.0761739	0.0715808	0.039831	0.0156536	-2.57474	-2.63693	-3.22311	-4.15706	-1.03859	-1.70001	-1.69309	-1.51273	0.0625128	0.0117904	0.01381789	0.004964982	0.001191521	1.845663e-05	0.0001076709	0.0008227559	0.001297309	0.001176136	0.0001448842	0.01173445	0.494649	0.0619224	0.262403	0.181026	0.353953	0.182681	0.183951	0.220308
201500	-5706.11	-5727.37	21.259	0.214398	0.0299019	0.0667343	0.0259366	-1.53992	-3.50983	-2.70704	-3.6521	-0.742414	-1.75288	-1.83344	-1.45588	0.05355054	0.01085273	0.01750266	0.003259696	0.00114645	2.924685e-06	0.001324541	0.0003114761	0.0003541575	0.002752055	0.0002198895	0.009507931	0.348508	0.234656	0.228017	0.188819	0.475964	0.173274	0.159862	0.233196
201550	-5711.55	-5733.98	22.4321	0.0824725	0.0526918	0.100788	0.0314145	-2.49529	-2.9433	-2.29474	-3.46048	-1.06449	-1.8872	-1.62749	-1.30047	0.05342712	0.01025173	0.0157656	0.005137414	0.0005901179	2.755917e-05	0.0007027145	0.0004919361	0.0001830335	0.002806016	0.0002521368	0.00919421	0.352713	0.312506	0.0179038	0.316878	0.344905	0.151495	0.196422	0.272404
201600	-5715.41	-5736.59	21.1857	0.104874	0.0839785	0.0479908	0.0509169	-2.255	-2.47719	-3.03675	-2.97756	-0.969205	-1.62797	-1.73011	-1.38599	0.05354653	0.005998077	0.01332917	0.002552117	0.001360544	2.101797e-06	0.005969415	9.823216e-05	0.003365077	0.002726955	0.001431349	0.01055153	0.409111	0.173633	0.179055	0.238202	0.379385	0.196328	0.177266	0.250077
201650	-5711.76	-5726.92	15.1607	0.071007	0.0552133	0.0855063	0.0162175	-2.64498	-2.89655	-2.45917	-4.12166	-0.933908	-1.75793	-1.60833	-1.57517	0.05499814	0.01015509	0.02630077	0.009370822	1.080436e-05	1.246214e-08	0.007357691	0.0002288804	0.0007847416	0.003240658	0.0005521089	0.01195743	0.0549233	0.659622	0.0698234	0.215632	0.393015	0.172401	0.200223	0.206973
201700	-5707.36	-5730.81	23.4502	0.0563844	0.0492248	0.0341425	0.019138	-2.87556	-3.01136	-3.37721	-3.95608	-1.09244	-1.78152	-1.73465	-1.43519	0.0536649	0.006068977	0.01822825	0.002990795	3.427315e-06	3.354113e-06	0.0004470813	0.004110675	0.0001298448	0.004554462	0.0001574673	0.008904802	0.118163	0.0918769	0.445787	0.344173	0.335397	0.168382	0.176462	0.238069
201750	-5707.65	-5730.04	22.3973	0.106438	0.0534279	0.0619999	0.0154261	-2.2402	-2.92942	-2.78062	-4.17169	-0.892395	-1.86046	-1.81781	-1.56869	0.05414559	0.007986967	0.02279545	0.001330962	1.85522e-07	0.0002011954	0.0004204106	0.002509851	0.0005840218	0.001464148	0.0003421744	0.01038378	0.606581	0.0624552	0.14779	0.183174	0.409673	0.155601	0.16238	0.208318
